"Site.Code","Site","Subsite","Sampling.Time","Site.Code.Sampling.Time","Plot.ID","Unique.ID","Old.Species.Name","Sieve.8","Sieve.5.6","Sieve.4","Sieve.2.8","Sieve.2","Sieve.1.4","Sieve.1","Sieve.0.71","Sieve.0.5","Unknown.Size","Bodies","Heads","Total.Abundance.Whole","Total.Abundance.Partials","Molts","Measured.size","Mesured.Size","Mesured.Size.1","Mesured.Size.2","Mesured.Size.3","Mesured.Size.4","Mesured.Size.5","Mesured.Size.6","Mesured.Size.7","Mesured.Size.8","Dry.Mass.g","individuals.SizeCount","DW..g.","Species.Revised","Group.Revised","Subspecies","Species","Subgenus","Genus","Tribe","Subfamily","Family","Superfamily","Subsection","Section","Parvorder","Infraorder","Suborder","Order","Superorder","Infraclass","Subclass","Class","Superclass","Subphylum","Phylum","Finest.Taxonomic.Resolution","Finest.Taxonomic.Resolution.Level","Valid","Mobility","MobileTaxa","eat.microalgae","eat.macroalgae","eat.seagrass","eat.seagrass.detritus","suspension.feeder","detritivore.deposit.feeder","carnivore.parasite.scavenger","broadcast.spawner.brooder.lays.egg.case","lecithotrophic.planktotrophic.direct.development","northern.range.limit..lat.","southern.range.limit..lat.","mesograzer.trait","Type.Final.Inc.Unknowns"
"MA","MA.B","B",2,"MA.2",2,"MA.B.2.2","Lacuna vincta",0,0,0,0,5,13,120,33,11,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",3,"MA.B.2.3","Podoceropsis nitida",0,0,0,0,0,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",3,"MA.B.2.3","Idotea balthica",0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.balthica","Isopod",NA,"Idotea.balthica",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.balthica","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",60,-42,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",3,"MA.B.2.3","Lacuna vincta",0,0,0,0,3,19,51,48,5,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",3,"MA.B.2.3","Acmea testudinalis",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Testudinalia.testudinalis","Gastropod",NA,"Testudinalia.testudinalis",NA,"Testudinalia",NA,NA,"Lottiidae","Lottioidea",NA,NA,NA,NA,NA,"NA ",NA,NA,"Patellogastropoda","Gastropoda",NA,NA,"Mollusca","Testudinalia.testudinalis","Species","Include","Mobile","MobileMollusc",1,0,0,0,0,0,0,"broadcast spawner","planktotrophic",72,38,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",4,"MA.B.2.4","Podoceropsis nitida",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",4,"MA.B.2.4","Idotea balthica",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.balthica","Isopod",NA,"Idotea.balthica",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.balthica","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",60,-42,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",4,"MA.B.2.4","Lacuna vincta",0,0,0,0,2,12,35,11,5,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",4,"MA.B.2.4","Acmea testudinalis",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Testudinalia.testudinalis","Gastropod",NA,"Testudinalia.testudinalis",NA,"Testudinalia",NA,NA,"Lottiidae","Lottioidea",NA,NA,NA,NA,NA,"NA ",NA,NA,"Patellogastropoda","Gastropoda",NA,NA,"Mollusca","Testudinalia.testudinalis","Species","Include","Mobile","MobileMollusc",1,0,0,0,0,0,0,"broadcast spawner","planktotrophic",72,38,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",5,"MA.B.2.5","Caprella equilibra",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",5,"MA.B.2.5","Caprella mutica",0,0,5,2,4,8,3,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",5,"MA.B.2.5","Podoceropsis nitida",0,0,0,0,0,9,4,1,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",5,"MA.B.2.5","Idotea balthica",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.balthica","Isopod",NA,"Idotea.balthica",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.balthica","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",60,-42,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",5,"MA.B.2.5","Lacuna vincta",0,0,0,1,5,32,66,27,3,0,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",6,"MA.B.2.6","Mitrella lunata",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Astyris.lunata","Gastropod",NA,"Astyris.lunata",NA,"Astyris",NA,NA,"Columbellidae","Buccinoidea",NA,NA,NA,NA,NA,"Neogastropoda",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Astyris.lunata","Species","Include","Mobile","MobileMollusc",0,0,0,0,0,0,1,"broadcast spawner","lecithotrophic",48,28,0,"FALSE"
"MA","MA.B","B",2,"MA.2",6,"MA.B.2.6","Caprella mutica",0,0,0,3,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",6,"MA.B.2.6","Podoceropsis nitida",0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",6,"MA.B.2.6","Lacuna vincta",0,0,0,0,0,11,17,29,2,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",7,"MA.B.2.7","Caprella equilibra",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",7,"MA.B.2.7","Caprella mutica",0,1,0,3,9,10,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",7,"MA.B.2.7","Podoceropsis nitida",0,0,0,0,0,4,9,2,1,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",7,"MA.B.2.7","Lacuna vincta",0,0,0,2,5,27,43,14,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",7,"MA.B.2.7","Microdeutopus gryllotalpa",0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Microdeutopus.gryllotalpa","Gammarid",NA,"Microdeutopus.gryllotalpa",NA,"Microdeutopus",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Microdeutopus.gryllotalpa","Species","Include","Mobile","Crustacean",1,1,0,0,0,1,0,"brooder","direct development",55,25,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",8,"MA.B.2.8","Caprella mutica",0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",8,"MA.B.2.8","Podoceropsis nitida",0,0,0,0,1,6,2,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",8,"MA.B.2.8","Lacuna vincta",0,0,0,0,2,13,41,37,11,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",8,"MA.B.2.8","Microdeutopus gryllotalpa",0,0,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Microdeutopus.gryllotalpa","Gammarid",NA,"Microdeutopus.gryllotalpa",NA,"Microdeutopus",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Microdeutopus.gryllotalpa","Species","Include","Mobile","Crustacean",1,1,0,0,0,1,0,"brooder","direct development",55,25,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",9,"MA.B.2.9","Mitrella lunata",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Astyris.lunata","Gastropod",NA,"Astyris.lunata",NA,"Astyris",NA,NA,"Columbellidae","Buccinoidea",NA,NA,NA,NA,NA,"Neogastropoda",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Astyris.lunata","Species","Include","Mobile","MobileMollusc",0,0,0,0,0,0,1,"broadcast spawner","lecithotrophic",48,28,0,"FALSE"
"MA","MA.B","B",2,"MA.2",9,"MA.B.2.9","Caprella mutica",0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",9,"MA.B.2.9","Podoceropsis nitida",0,0,0,0,0,3,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",9,"MA.B.2.9","Lacuna vincta",0,0,0,0,1,15,81,22,7,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",9,"MA.B.2.9","Leptochelia dubia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leptochelia.dubia","Tanaid",NA,"Leptochelia.dubia",NA,"Leptochelia",NA,"Leptocheliinae","Leptocheliidae","Paratanaoidea",NA,NA,NA,NA,"Tanaidomorpha","Tanaidacea","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Leptochelia.dubia","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",54,-34,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",10,"MA.B.2.10","Caprella equilibra",0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",10,"MA.B.2.10","Caprella mutica",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",10,"MA.B.2.10","Podoceropsis nitida",0,0,0,0,0,4,7,7,2,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",10,"MA.B.2.10","Lacuna vincta",0,0,0,0,3,15,56,23,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",11,"MA.B.2.11","Caprella mutica",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",11,"MA.B.2.11","Lacuna vincta",0,0,0,0,0,6,8,7,4,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",12,"MA.B.2.12","Caprella equilibra",0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.equilibra","Caprellid",NA,"Caprella.equilibra",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.equilibra","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",55,-60,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",12,"MA.B.2.12","Caprella mutica",0,0,1,2,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",12,"MA.B.2.12","Podoceropsis nitida",0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammaropsis.nitida","Gammarid",NA,"Gammaropsis.nitida",NA,"Gammaropsis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammaropsis.nitida","Species","Include","Mobile","Crustacean",0,0,0,1,0,1,0,"brooder","direct development",60,36,0,"FALSE"
"MA","MA.B","B",2,"MA.2",12,"MA.B.2.12","Lacuna vincta",0,0,0,0,8,21,28,33,4,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.vincta","Gastropod",NA,"Lacuna.vincta",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.vincta","Species","Include","Mobile","MobileMollusc",1,1,0,0,0,0,0,"lays egg case","planktotrophic",67,40,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",12,"MA.B.2.12","Microdeutopus gryllotalpa",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Microdeutopus.gryllotalpa","Gammarid",NA,"Microdeutopus.gryllotalpa",NA,"Microdeutopus",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Microdeutopus.gryllotalpa","Species","Include","Mobile","Crustacean",1,1,0,0,0,1,0,"brooder","direct development",55,25,1,"Mesograzer"
"MA","MA.B","B",2,"MA.2",13,"MA.B.2.13","Caprella mutica",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.mutica","Caprellid",NA,"Caprella.mutica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.mutica","Species","Include","Mobile","Crustacean",1,1,0,0,1,0,0,"brooder","direct development",66,33,1,"Mesograzer"
